Internal.Interview.Numbers,A.Quiet.Place.Part.II,Mulan,My.Spy,Saint.Maud,The.New.Mutants,The.High.Note,Scoob.,The.SpongeBob.Movie..Sponge.on.the.Run,Antebellum,Antlers,Black.Widow,Run,Spiral,The.Woman.in.the.Window,Irresistible,The.Green.Knight,Wonder.Woman.1984,Candyman,Greyhound,Soul,Minions..The.Rise.of.Gru,In.the.Heights,Top.Gun..Maverick,Free.Guy,Ghostbusters..Afterlife,Tenet,Jungle.Cruise,Morbius,Peter.Rabbit.2..The.Runaway,Connected,The.King.s.Man,Respect,No.Time.to.Die,Fast...Furious.9,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9
128770133,1.95E-05,0.295505035,0.004105368,0.003558512,0.000870749,0.003130486,0.041021215,2.15E-05,0.001858425,0.002214842,0.000772206,0.001514726,0.001185329,0.000131272,0.001122352,0.001332242,0.010612812,0.000862546,0.000836684,0.0252503,0.185915244,0.000935116,0.000125077,0.000825667,0.085617662,0.000495748,0.032883643,0.00036368,0.2833963,0.002099891,0.001716847,0.005860355,0.003783485,5.52E-05,1,3,2,1,2,7,1
128770276,0.007763575,0.068308371,0.000348102,4.74E-05,0.002809964,0.000216828,0.003377016,0.006924642,0.000377428,3.63E-05,0.160606998,0.000121836,2.14E-05,0.002288908,0.000156883,8.30E-05,0.695999219,8.59E-05,8.02E-05,0.000172355,0.000838418,0.000251141,0.03753961,0.000173654,0.000140508,3.69E-05,2.33E-05,0.000224923,0.000126687,2.97E-05,0.000736763,1.82E-05,4.04E-05,0.009993391,1,1,4,4,4,2,8
128770324,0.008270019,0.038346166,0.001436388,0.002849437,0.042083716,0.001486353,0.324145994,0.081246321,0.003896256,0.002241856,0.017864855,0.004362687,0.006884549,0.006927929,0.002924376,0.011390384,0.004821591,0.049237033,0.002683045,0.009805362,0.023243686,0.002080829,0.006254637,0.00496952,0.135011079,0.003891009,0.036186993,0.00229867,0.013916569,0.002606953,0.00207529,0.001966258,0.142528789,6.54E-05,1,3,2,6,7,4,9
128770341,0.004918634,1.58E-05,0.000246614,3.93E-05,0.003457449,0.000430216,0.0565769,0.00974063,7.52E-05,5.23E-05,0.003894003,0.000256467,0.000430025,0.000201406,0.000283498,5.15E-05,0.004613196,0.007124253,0.000419516,0.000523361,0.006206506,0.000118011,0.295486419,0.000120453,0.013919374,0.00011727,0.000896239,0.000369869,0.00478358,0.000237073,2.13E-05,0.000550799,0.011381018,0.572441789,3,2,5,5,5,1,4
128770652,0.060246352,0.001802031,0.000276405,0.005296809,0.000982498,0.025913984,0.009917785,0.001453327,0.014784952,0.005116709,0.001439178,0.001639129,0.002739754,0.026416368,0.012751905,0.001715184,0.001391971,0.108517611,0.015100039,0.005159769,0.00391862,0.01635625,0.000674329,0.002734177,0.000634256,0.015584512,0.013604733,0.003588353,0.000453882,0.010909727,0.027539309,0.008601213,0.583665541,0.009073339,1,3,2,6,7,4,5
128770655,0.011402491,0.008554936,0.016513253,0.001981389,0.029831616,0.020744502,0.028619774,0.001101933,0.014587088,0.004691395,0.003732018,0.008440781,0.004342592,0.005943929,0.008829588,0.004008728,0.012477621,0.053191512,0.008136077,0.012504875,0.022237378,0.059703544,0.001991288,0.001994449,0.057817802,0.008795805,0.049314178,0.001541608,0.004332112,0.05489846,0.018325098,0.018554983,0.404853559,0.036003639,1,3,2,6,7,4,5
128770921,0.001832204,6.72E-05,0.006859332,8.95E-05,0.000133752,0.002536842,0.000288078,0.000230746,0.000809589,0.00115917,0.000756084,0.005835377,0.006722657,0.002785362,0.005061051,0.000993879,0.000219888,0.000340707,0.003293526,0.025052876,6.49E-05,0.00572123,0.000427482,0.019037043,0.000117133,0.005827917,0.025537847,0.001295633,9.20E-06,0.003654961,0.005118608,0.028277036,0.44359553,0.396247551,3,2,5,5,5,1,4
128771281,0.000997608,0.02700558,0.042219086,0.000644511,0.001169673,0.007540542,0.023804675,0.481279944,0.000166309,0.004158661,0.049264662,0.003346071,0.008647753,0.008114213,0.002989881,0.001503572,0.013972063,0.000101153,0.000283165,0.042043113,0.01576447,0.006170093,0.004484527,0.112370619,0.00117537,0.008171374,0.004692883,0.000294122,0.005847842,0.003035994,0.003599275,0.029506131,0.001348141,0.084286924,1,3,3,3,3,3,7
128771518,0.059008168,0.232646117,0.005053713,9.32E-05,0.00021591,0.001140607,0.023653331,0.035712766,0.000354436,4.73E-05,0.004885647,0.000569577,0.000156036,0.000108965,0.00059347,0.000188536,0.000164182,3.46E-05,0.000480445,0.003047334,0.597140401,0.00139759,0.002267358,0.000467091,0.005778665,0.000176806,0.01593055,0.000156066,0.001433364,0.000874351,0.000695261,0.000824881,0.004693221,9.99E-06,1,3,2,6,7,4,5
128771546,0.003770785,0.008472543,0.001764532,0.000223478,0.000610799,0.000249903,0.002831128,0.124618356,0.000222462,9.61E-05,0.064028515,0.000286337,0.000737463,0.000450051,0.001134754,0.001941248,0.000174341,0.001076094,0.001573125,4.55E-05,0.68809591,0.00095743,0.002439935,0.037399765,0.015083692,0.000249035,0.007780499,0.001067712,0.000924952,0.001096548,0.021896305,0.000218658,0.004178233,0.004303791,1,3,2,6,7,4,5
128772158,0.001089034,0.008752848,0.010117203,0.008741187,0.003805071,0.008853112,0.017060767,0.029631944,0.001260212,0.002837583,0.010316783,0.006110995,0.001785446,0.017014261,0.007693452,0.000679723,0.0873072,0.000180443,0.039089512,0.057961888,0.529154616,0.005150461,4.63E-05,0.003320056,0.046803937,0.000767835,0.028799321,0.000463791,0.036653515,0.014268745,0.002026926,0.012184384,6.73E-05,4.22E-06,1,3,2,6,7,4,5
128772373,1.16E-06,0.135667159,0.002513123,3.78E-05,0.011478232,4.98E-05,0.019242651,0.013830838,1.51E-05,0.000114305,0.094258322,0.000220435,0.00010311,7.35E-05,0.000205199,8.75E-05,0.27732569,2.24E-06,0.000371313,0.000706184,0.006850575,2.98E-05,0.000543174,0.001917765,0.42181173,2.53E-05,0.006137343,0.000304917,0.004260054,0.000176659,0.000117897,0.000335777,0.000218029,0.000967194,1,1,4,4,4,2,8
128772565,0.00887508,0.001847487,7.78E-05,0.000502169,0.034387441,0.000109823,0.001170342,3.06E-05,0.000182984,0.000152247,0.02955959,0.000210933,0.000484051,0.002677287,0.000136248,0.001975712,0.644252191,0.001097358,0.000228228,0.000504294,5.44E-05,3.68E-05,0.026967975,0.000289952,0.010103724,5.89E-05,0.000113989,0.001823139,0.000475353,0.000119086,0.00304182,8.69E-05,0.143725971,0.084640236,1,1,4,4,4,2,8
128772569,0.036109157,0.005674794,0.002056533,0.000580138,0.009468516,0.000335457,0.123461098,0.183985532,0.001914639,0.000240555,0.045496671,0.000470302,0.000317386,0.002431789,6.48E-05,0.000903061,0.018093464,0.000100188,0.000856172,0.002756874,0.536691712,0.000659332,0.001075879,0.000308735,1.99E-05,0.000916757,0.000450223,0.001301642,0.019726546,0.000306784,0.002930236,0.000129338,0.000121292,4.46E-05,1,3,2,6,7,4,5
128772691,0.048298411,0.002441873,0.004580849,0.001083635,6.02E-05,0.17978277,0.000189346,0.000130917,0.004481511,0.00487829,0.004115449,0.008503909,0.004108298,0.140540014,0.012662623,0.004200683,0.000129316,2.79E-05,0.044886549,0.007303877,0.000274133,0.024471137,0.334288169,0.009093292,0.003129139,0.015725278,0.00666218,0.000107397,0.035960143,0.016210318,0.009663127,0.066941488,0.004850265,0.000217528,1,3,2,6,6,8,2
128772994,0.410221206,0.000985347,0.005356463,0.000448016,9.15E-05,0.002855606,0.00177329,0.000534651,0.000962506,0.001301974,0.014027785,0.001350365,0.00469076,0.183607819,0.000475016,0.000340625,0.005523471,0.256317202,0.000349075,0.012775101,0.001019026,0.003352275,0.007054515,0.000341348,0.00043538,0.001445279,0.004035974,0.000713989,9.34E-05,0.000355672,0.001056576,0.001483772,0.004750908,0.069874071,2,4,1,2,1,6,3
128773138,0.010970045,0.007262879,0.003190301,0.000111441,0.016665887,0.001883322,3.63E-05,7.78E-06,0.003498682,0.002475777,0.029781429,0.00075071,0.000481492,0.005149094,0.001836205,0.000779006,0.229773704,0.000198551,0.001093476,0.000869111,0.000807002,0.002025371,0.265346709,0.000458094,0.000190994,0.007057378,0.020550146,0.000143988,6.22E-06,0.000988903,0.008518095,0.001977851,0.331838281,0.04327576,1,3,2,6,6,8,2
128773199,0.836301056,0.006402779,0.00133337,0.000588848,0.001582044,0.000743664,0.001089949,0.004598573,0.003092689,0.000944191,0.001879257,0.002348601,0.000957749,0.024696352,0.005459513,0.00103433,0.001233341,0.054590026,0.000960192,0.000353566,0.003429215,0.000690185,0.025686102,0.002193498,0.000679583,0.000822628,0.002320183,0.002031754,1.52E-05,0.001624697,0.003491304,0.001704087,0.004623936,0.000497526,2,4,1,2,1,6,3
128773270,0.020958365,0.085330419,0.010991134,0.009416309,0.005656947,0.033217169,0.0092575,0.014622755,0.005136632,0.039611813,0.022550858,0.028055643,0.037361046,0.157269748,0.012938395,0.065720961,0.02481893,0.005585963,0.049903772,0.04828644,0.020431267,0.010585899,0.018717119,0.139879965,0.012258066,0.017350672,0.016867058,0.00372677,0.02669074,0.008630801,0.014105682,0.005138477,0.017670774,0.00125591,1,3,2,6,7,4,5
128773359,0.003201029,0.000184788,0.013056852,0.006050663,0.000473943,0.008609232,0.000219814,2.27E-06,0.01619277,0.034258811,0.021610781,0.015898561,0.037018933,0.253008016,0.01454036,0.004821582,0.000227143,0.002561119,0.011430362,0.056050282,3.78E-05,0.013792572,0.00101002,0.066415295,0.000113162,0.207588647,0.000932064,0.018186197,2.47E-05,0.012338308,0.088686187,0.087918326,0.003533739,5.63E-06,1,3,2,6,7,4,5
128773367,0.002659488,0.243069571,0.00144007,6.08E-05,0.008511548,0.001545988,0.068435743,0.008743645,9.78E-05,0.000836005,0.00334701,0.000808219,0.00454471,0.000797679,0.008894959,0.002483808,0.019977369,0.000151796,0.000489317,0.009821097,0.211077839,0.004790702,0.289111242,0.002234032,0.018289611,0.000579848,0.031878616,0.000681778,0.044870074,0.002038476,0.000280056,0.005288828,0.002042472,0.000119784,1,3,2,6,7,4,5
128773390,0.04519792,0.005328392,5.27E-05,5.78E-06,0.001225581,3.32E-05,1.83E-05,5.43E-05,4.81E-06,5.87E-06,0.052507116,3.37E-05,1.07E-05,0.005584237,5.30E-05,8.70E-05,0.669852771,3.57E-05,0.000101442,0.000380755,0.000143272,0.000408974,0.005562694,8.55E-05,0.000924312,0.000163953,0.000129377,0.000173983,8.16E-05,1.52E-05,0.001473151,2.45E-05,0.209929995,0.000310233,1,1,4,4,4,2,8
128773543,0.050479007,0.004320572,0.003107061,0.007633941,0.121674734,0.01426035,0.012318997,0.228588914,0.024103356,0.013411101,0.003722591,0.004324554,0.00782371,0.005723064,0.015992225,0.022853341,0.005451896,0.018926319,0.033527712,0.011150625,0.054307287,0.011555507,0.021563474,0.029180655,0.1052433,0.004493942,0.023311458,0.011316303,0.006594309,0.017614617,0.011109388,0.018887509,0.070448812,0.004979368,1,3,2,6,7,4,5
128773820,0.000458581,0.175649575,0.000268332,1.28E-05,0.000810312,1.03E-05,0.000912379,0.001361454,3.45E-05,8.32E-06,0.562097582,4.61E-05,9.24E-06,0.000117339,4.02E-05,0.000226324,0.161009392,0.000246034,0.000712344,0.003661775,0.003530997,6.08E-05,0.025081893,0.000298758,0.002740424,2.57E-05,0.012804444,0.000253067,1.36E-05,2.92E-05,0.00111371,6.38E-05,0.04340006,0.002890681,1,1,4,4,4,5,6
128774028,0.002101285,0.00030122,0.000488028,0.001135274,0.000499778,0.002707849,3.92E-05,6.71E-06,0.001480119,0.00025972,0.024649564,0.001935641,0.005457557,0.001976358,0.002691328,0.003471184,0.040862527,1.50E-05,0.00261304,0.000470371,7.47E-06,0.006207722,0.396013999,0.001114427,0.00534781,0.000317948,0.000896876,0.000780212,1.67E-06,0.001440786,0.051419514,0.01759667,0.367198656,0.058494492,1,3,2,6,6,8,2
128774057,0.057899967,0.009945728,0.016735101,0.015120994,0.048329801,0.009613511,0.003518862,0.027514846,0.00860009,0.024647657,0.009446875,0.045685996,0.028303431,0.003281636,0.002307971,0.073826759,0.041615083,0.220013448,0.005949451,0.114283928,0.009909665,0.024235161,0.025829273,0.017387653,0.010067743,0.020430596,0.018926143,0.00444017,0.018063507,0.005051112,0.024601841,0.008182885,0.034984148,0.011248969,1,3,2,6,7,4,5
128774272,0.016443892,0.013834343,0.018764341,0.011577498,0.001428309,0.023888054,0.031963076,0.019144233,0.024287304,0.006723817,0.053831562,0.072171078,0.022092078,0.11037417,0.025466874,0.005754814,0.059390233,0.007104892,0.027012659,0.027447462,0.042240329,0.070802214,0.003166211,0.01082126,0.154543087,0.018479629,0.008603927,0.009522943,0.005569305,0.010024308,0.023982124,0.054054473,0.008871467,0.000618032,1,3,2,6,7,4,5
128774298,4.33E-07,0.182805771,0.00433379,0.000132528,1.91E-05,0.001802627,0.182082633,0.075918313,2.72E-05,0.000151098,1.97E-05,0.000244024,0.000200594,2.32E-05,0.000664452,0.000373543,0.000347092,0.000149082,0.000302364,0.479217444,0.014592452,0.000364658,3.63E-06,6.12E-05,0.000299911,2.78E-05,0.020280528,5.50E-05,0.029027535,0.003787249,0.000110255,0.002413674,4.20E-05,0.000119072,1,3,2,6,7,4,5
128774670,0.023869395,0.016374892,0.002757621,0.001654526,0.003887424,0.00066979,0.044790196,0.123927746,0.000452018,0.000994214,0.001115104,0.003591521,0.000418014,0.00314526,0.002589974,0.000315209,0.000193502,0.000226061,0.000721079,0.000602284,0.00709582,0.000999502,0.0038562,0.000369685,0.002583316,0.000189938,0.000238792,0.000549298,0.001108588,0.001361796,0.001746899,0.001523055,0.001377028,0.744704254,3,2,5,5,5,1,4
128774924,0.598916541,9.68E-06,2.54E-05,0.000106469,0.000261762,0.00045658,0.00666416,0.007165082,0.004312373,0.000346384,0.000760348,0.000465967,0.000458041,0.087184402,0.000549005,0.000596497,0.012173684,0.003034046,0.001358708,0.000678649,0.002820096,0.00123437,0.050595831,0.001355592,2.69E-05,0.000613136,3.69E-05,0.001008815,0.000147129,0.000656356,0.002430175,0.001167204,0.19836981,0.014013904,2,4,1,2,1,6,3
128774958,0.490785995,8.90E-06,0.001048675,3.38E-05,0.013347265,0.000247579,3.01E-05,3.85E-06,0.000454931,0.000118711,0.3993663,0.000435657,0.001078917,0.00811695,0.000401705,0.000804509,0.005351234,0.001665658,0.000392024,1.31E-05,2.70E-06,0.000369113,0.030405113,0.00064434,0.000777632,0.000454874,0.00036679,0.00014942,2.59E-07,8.10E-05,0.00210655,0.000258039,0.008861014,0.031817317,2,4,1,2,1,6,3
128774999,0.000565908,0.002283788,0.013096369,0.004152653,0.015002865,0.002987338,0.004096316,0.006613323,0.009568799,0.005482272,0.015668151,0.015457386,0.033441756,0.001419286,0.005932332,0.025472961,0.420033163,0.003004961,0.00872946,0.027237538,0.021137979,0.003628046,0.003047908,0.002819207,0.007748283,0.045978516,0.003036087,0.036588024,0.02386843,0.019219249,0.012914249,0.003440458,0.102367117,0.093959821,1,1,4,4,4,2,8
128775049,0.002874748,0.502037296,0.000769495,0.000659497,0.012681182,0.00094713,0.000314894,0.001106853,0.00112857,0.001018458,0.180575568,0.004745232,0.002792637,0.007673226,0.001351336,0.002785409,0.003845153,0.0087667,0.00043491,0.003564302,0.008568935,0.002355861,0.002908337,0.00172566,0.00356649,0.000818889,0.006573976,0.038566048,0.002006931,0.000839801,0.004508072,0.0020595,0.00253298,0.182895924,1,3,2,1,2,7,1
128775084,0.039899064,0.020870759,0.005354421,0.014871883,0.049855354,0.004625052,0.049326172,0.027656674,0.011067057,0.014967958,0.003066799,0.009424289,0.004757075,0.024730665,0.021335759,0.004589234,0.144672121,0.035170638,0.008659313,0.011789296,0.040468394,0.015318183,0.013405535,0.004998491,0.095038181,0.00587834,0.058270807,0.019778005,0.024805918,0.004907575,0.00569897,0.004910503,0.183182095,0.016649421,1,3,2,6,7,4,5
128775149,0.023850533,0.048518591,0.014687841,0.007708255,0.012116266,0.004360315,0.006496268,0.001283994,0.029353407,0.00433382,0.021317537,0.008603894,0.005851823,0.061471884,0.011888609,0.147531089,0.004910548,0.004456738,0.003751423,0.009029815,0.16978473,0.002511034,0.042471726,0.004480618,0.060994973,0.006935516,0.005123483,0.024198637,0.019346866,0.016763218,0.020450235,0.008384681,0.016777901,0.170253733,1,3,2,6,7,4,5
128775158,4.85E-06,0.028713297,0.000708303,1.50E-05,0.09382687,0.000189784,0.00069476,0.000352822,0.000128954,5.89E-05,0.371663327,0.000563108,5.69E-05,5.16E-05,0.000100408,0.000468269,0.408756195,5.72E-06,0.001666489,0.000418813,0.00019552,3.75E-05,0.019218585,0.001096154,0.028837333,3.26E-05,0.006246534,0.000348002,0.001082906,0.000289616,0.001923855,0.000317496,0.00289748,0.029032018,1,1,4,4,4,2,8
128775342,0.000120303,0.005060712,0.003969885,0.000260728,0.000116536,0.000974487,0.00064186,7.60E-06,0.000541278,0.000237709,0.023237302,0.003865511,0.003146953,0.001115359,0.002799118,0.001633233,0.001104271,0.000321923,0.007281321,0.000634514,2.06E-05,0.000295339,0.136147717,0.007740234,0.001579211,0.002019844,0.000569519,0.002819473,1.23E-06,0.00260621,0.001691578,0.001746086,0.005667196,0.78002518,3,2,5,5,5,1,4
128775490,4.46E-05,0.003005858,0.020855481,0.000251959,0.003362697,0.021446048,0.006839739,0.050443452,0.008302167,0.000404609,0.02640923,0.000438455,0.000627314,0.013429731,0.001836451,0.000868822,0.004096185,0.000403995,0.002137644,0.111288571,0.673158239,0.00369613,5.35E-05,0.003734463,0.001445623,0.003761475,0.001705063,0.00071865,0.003395836,0.002043685,0.002625931,0.007822536,0.003819649,0.015526287,1,3,2,6,7,4,5
128775670,0.000577687,0.005882764,0.000143041,0.000137501,0.001228073,0.000444319,0.036489781,5.78E-05,0.000350402,0.000541493,0.003118553,0.000182329,0.000174533,7.55E-05,0.000336109,0.000135846,0.008489242,0.02566067,0.000107415,0.001117484,0.00037706,4.45E-05,0.008797921,0.000460677,0.000828464,0.000148691,0.000718117,8.48E-05,0.000229614,0.000198331,0.000469048,0.001753579,0.000222916,0.900415678,3,2,5,5,5,1,4
128775732,0.000266862,0.020713103,0.000287596,1.34E-05,0.000686634,9.11E-05,0.002566045,0.001733236,0.000185268,9.21E-05,0.074812251,0.000215589,0.000242476,7.67E-05,0.000154929,0.000674296,0.017686145,1.49E-05,4.56E-05,8.56E-05,0.012199269,9.31E-05,0.143752869,0.000162871,0.043377649,7.92E-05,0.0021686,0.000362354,0.000670689,5.23E-05,0.001703077,8.99E-05,0.507008667,0.167635552,1,3,2,6,7,4,5
128775939,0.018546299,0.024220285,0.000580855,1.56E-06,0.027885253,2.55E-05,0.187121088,0.001036213,1.35E-05,4.60E-06,0.294122087,2.30E-05,1.63E-05,2.58E-05,1.80E-05,8.09E-06,0.413704166,0.00107199,1.53E-05,0.000171533,0.006418425,3.15E-05,0.000125307,0.000290074,0.006012508,5.40E-06,0.001030725,0.000305449,0.000200808,2.47E-05,0.000104768,2.45E-05,4.03E-05,0.016773949,1,1,4,4,4,2,8
128775992,0.021572328,0.000362827,0.000521081,0.003274539,0.000611624,0.002977321,1.16E-05,9.69E-06,0.025675579,0.032737316,0.005592408,0.003897222,0.043200608,0.012695684,0.016995468,0.000498235,1.13E-05,0.750188851,0.001985548,0.002435283,0.000244587,0.002208567,0.000210683,0.000676457,8.49E-06,0.010344836,0.000999871,0.031987501,4.78E-05,0.006008191,0.000497392,0.006496079,0.003796516,0.011218487,1,3,2,6,7,4,5
128776173,0.014206862,0.175706554,0.003442749,0.016794636,0.006724218,0.01307966,0.004350287,0.172944621,0.013927427,0.01590372,0.089822193,0.024854753,0.011289239,0.021082006,0.008165657,0.030718104,0.029651238,0.175241428,0.00494723,0.008591683,0.00450216,0.008649628,0.00471999,0.011095472,0.042053328,0.030555108,0.000615549,0.009411429,0.020628992,0.009283114,0.004426416,0.004710685,0.007096384,0.00080748,1,3,2,6,7,4,5
128776303,0.090122216,0.089385492,0.035763427,0.012629235,0.082130218,0.007185499,0.021315445,6.20E-05,0.006147578,0.00281444,0.02770354,0.010356961,0.006867679,0.043903963,0.005553229,0.10972052,0.042353335,0.00200481,0.004033985,0.055953424,0.000111789,0.006619742,0.001212671,0.002133681,0.001203568,0.014584202,0.001830381,0.011780351,0.00024888,0.00516902,0.280655698,0.003805513,0.01461011,2.73E-05,1,3,2,6,7,4,5
128776388,0.412588659,0.096495917,0.000190094,0.000170806,0.000910526,0.00011359,2.07E-05,1.15E-05,0.000126668,0.000618556,0.195980044,0.001285898,0.000405284,0.006077624,0.000196429,0.001456914,0.235639417,3.43E-05,0.000726544,0.000259991,2.49E-06,0.000566743,0.009431805,0.000909457,0.001655852,0.000814469,0.01094505,0.001693331,1.17E-06,0.000158478,0.014150784,7.12E-05,0.00590682,0.000382944,2,4,1,2,1,6,3
128776438,0.000373078,0.011950881,0.005813101,1.72E-05,0.008186947,0.000221169,0.000527198,3.26E-06,6.38E-05,6.58E-05,0.237286005,0.000456404,3.76E-05,0.000789049,0.000210033,0.000603241,0.516459939,1.66E-06,0.000543665,0.000283497,0.000809252,0.000104556,0.000340159,0.001221986,0.00468458,9.50E-05,0.002842605,4.04E-05,0.000165719,0.000127439,0.000814036,0.000130528,0.039955295,0.164774949,1,1,4,4,4,2,8
128776512,1.46E-05,0.003839451,0.004619228,0.000152282,0.02329982,0.000303731,0.135015928,0.007876839,0.000703343,0.00071686,0.045845288,0.000146818,0.000223496,0.001184648,0.000596411,0.000965137,0.003392514,0.000586425,0.000441472,0.000259667,0.002058524,0.000149654,2.44E-05,0.000925492,0.001920818,0.000475295,0.000349568,0.000234995,0.025131594,0.000458986,0.000331716,0.0003545,5.47E-06,0.737395042,3,2,5,5,5,1,4
128776626,0.000484701,0.002950399,0.000576096,0.000155971,0.000890439,0.002010789,0.000342305,0.000462501,0.000295754,0.000201781,0.007912614,0.000203333,0.000365991,0.000748015,0.003927785,0.002758698,0.002822738,4.36E-05,0.007130706,2.56E-05,2.85E-05,0.001220618,0.132173686,0.003776626,0.009355858,0.005185701,0.00021142,0.000562214,0.000630529,0.000825663,0.02651846,0.001685822,0.732971366,0.050543774,1,3,2,6,7,4,5
